id,name,lname,code,bic,street,street2,website,vat,city,zip,phone,active,state:id,country:id
res_bank_es_3177,Cr.Canarias,"Caja Rural De Canarias, Sociedad Cooperativa De Credito",3177,BCOEESMM177,"Cl. Nicolas Estevanez, 21",Pl. 1 - Ed. Central,www.ruralcanarias.com,F35040278,Las Palmas De Gran Canaria,35007,928277000,1,base.state_es_gc,base.es
res_bank_es_3186,Albalat,"Caixa Rural Albalat Dels Sorells, Cooperativa De Credit Valenciana",3186,CCRIES2A186,"Cl. Padre Salvador, 11",,www.caixalbalat.es,F96828728,Albalat Dels Sorells,46135,961490437,1,base.state_es_v,base.es
res_bank_es_3190,Globalcaja,"Caja Rural De Albacete, Ciudad Real Y Cuenca, Sociedad Cooperativa De Credito",3190,BCOEESMM190,"Cl. Berna, 1",,www.globalcaja.es,F45755220,Toledo,45003,925504224,1,base.state_es_to,base.es
res_bank_es_3191,Nueva Cr Aragon,"Nueva Caja Rural De Aragon, Sociedad Cooperativa De Credito",3191,BCOEESMM191,"Cl. San Voto, 0",,,F99320848,Zaragoza,50003,976763300,1,base.state_es_z,base.es
res_bank_es_4784,Transolver,"Transolver Finance, Establecimiento Financiero De Credito, S.A.",4784,,"Av. Aragon, 402",,,A78388600,Madrid,28022,913252271,1,base.state_es_m,base.es
res_bank_es_4838,Sa Nostra Efc,"Sa Nostra De Inversiones, Establecimiento Financiero De Credito, S.A.",4838,,"Cl. Ramon Llull, 2",,,A07292915,Palma,7001,971228432,1,base.state_es_pm,base.es
res_bank_es_8211,Bansabadellfin,"Bansabadell Financiacion E.F.C., S.A.",8211,,"Pz. Catalunya, 1",Pl. 4,,A58039553,Sabadell,8201,937289289,1,base.state_es_b,base.es
res_bank_es_8219,Pragahipotecas,"Praga De Hipotecas Y Creditos E.F.C., S.A.",8219,,"Cl. Recoletos, 4",,,A78390556,Madrid,28001,914319816,1,base.state_es_m,base.es
res_bank_es_8233,Celeris,"Celeris Servicios Financieros, S.A., E.F.C.",8233,CSFAESM1XXX,"Cl. Juan Esplandiu, 13",Pl. C-1,www.grupoceleris.com,A79245544,Madrid,28007,912161000,1,base.state_es_m,base.es
res_bank_es_8234,A.I.G. Finanzas,"A.I.G. Finanzas, Sociedad Anonima Establecimiento Financiero De Credito",8234,,"Ps. De La Castellana, 31",,,A79281713,Madrid,28046,913797920,1,base.state_es_m,base.es
res_bank_es_8236,Santander Consu,"Santander Consumer, Establecimiento Financiero De Credito, S.A.",8236,,"Av. De Cantabria, 0",Ciudad Gr. Santander,www.santanderconsumer.es,A79082244,Boadilla Del Monte,28660,902112211,1,base.state_es_m,base.es
res_bank_es_8307,Volkswa Finance,"Volkswagen Finance S.A., Establecimiento Financiero De Credito",8307,,"Av. De Bruselas, 34",,,A28191211,Alcobendas,28108,914535100,1,base.state_es_m,base.es
res_bank_es_8308,Financa,"Financiera Carrion, S.A., Establecimiento Financiero De Credito, E.F.C.",8308,,"Ps. Pintor Rosales, 4",,,A28216778,Madrid,28008,915419833,1,base.state_es_m,base.es
res_bank_es_8321,"Entre2, Efc","Entre2 Servicios Financieros, Establecimiento Financiero De Credito, S.A.",8321,,"Cl. Julian Camarillo, 4",,,A48055578,Madrid,28037,913743916,1,base.state_es_m,base.es
res_bank_es_8512,"U.C.I., Sa, Efc","Union De Creditos Inmobiliarios, S.A., Establecimiento Financiero De Credito",8512,UCINESMMXXX,"Cl. Retama, 3",,www.uci.com,A39025515,Madrid,28045,913373700,1,base.state_es_m,base.es
res_bank_es_8524,Montjuich,"Montjuich Ef Establecimiento Financiero De Credito, S.A.",8524,,"Cl. San Juan De La Salle, 0",Bajo - B,,A08229544,Barcelona,8022,934181699,1,base.state_es_b,base.es
res_bank_es_8596,Credifimo,"Union De Credito Para La Financiacion Mobiliaria E Inmobiliaria, Credifimo, E.F.C. S.A",8596,,"Ps. De Recoletos, 27",,www.credifimo.es,A28371292,Madrid,28004,915632893,1,base.state_es_m,base.es
